Sentence #;Word;POS;Tag
;Brevet;NN;O
;colleges;NNS;O
;mention;NN;O
;bien;NN;O
1800;b21;NN;O
;brevet;NN;O
;informatique;NN;O
1801;EXPERIENCE;NN;B-EXPERIENCE
;PERSONELLE;NN;I-EXPERIENCE
1802;Nov;NN;B-DATE
;2013-Janv;JJ;I-DATE
;2015;CD;I-DATE
;Superviseur;NN;O
;call;NN;O
;center;NN;O
;Tuco;NN;O
;énergie;NN;O
1803;Aout;IN;B-DATE
;2012-Oct;JJ;I-DATE
;2013;CD;I-DATE
;Superviseur;NN;O
;City;NNP;O
;one;CD;O
1804;Nov;NN;B-DATE
;2011-Dec;JJ;I-DATE
;2012;CD;I-DATE
;Chef;NN;O
;équipe;NN;O
;vente;NN;O
;Leroy;NN;O
;merlin;NN;O
1805;Oct;NN;B-DATE
;2011-Nov;JJ;I-DATE
;2011;CD;I-DATE
;stage;NN;O
;qualité;NN;O
;aide;NN;O
;comptable;JJ;O
;chez;NN;O
;GFK;NN;O
1806;Juin;NN;B-DATE
;2011-Aout;JJ;I-DATE
;2011;CD;I-DATE
;Commercial;JJ;O
;foyer;NN;O
;vie;NN;O
;MAS;NN;O
;Villepinte;NN;O
1807;Juil;NN;B-DATE
;2010-Aout;JJ;I-DATE
;2010;CD;I-DATE
;Commercial;JJ;O
;chez;NN;O
;Aiphone;NN;O
1808;Dec;NN;B-DATE
;2010-Janv;JJ;I-DATE
;2010;CD;I-DATE
;Animateur;NN;O
;village;NN;O
;club;NN;O
;soleil;NN;O
1809;#NOM?;NN;O
;Intermédiaire;NN;O
1810;#NOM?;NN;O
;Intermédiaire;NN;O
1811;#NOM?;NN;O
;Bon;NN;O
;niveau;NN;O
1812;Centres;NNS;O
;d'intéréts;NN;O
1813;#NOM?;NN;O
;voyage;NN;O
;football;NN;O
;athlétisme;NN;O
;Informatique;NN;O
;bricolage;NN;O
1814;Omar;NN;B-NAME
;CHAHIDI;NN;I-NAME
1815;sept-79;NN;B-DATE
;Casablanca;NN;B-LOCATION
1816;93192;CD;O
;BARID;NN;O
;BANK;NN;O
;EMILE;NN;O
;ZOLA;NN;O
;CASABLANCA;NN;B-LOCATION
1817;GSM;NN;O
;:06;NN;O
1818;Email;NN;O
;chahidi.omar;NN;B-MAIL
;gmail.com;NN;I-MAIL
1819;FORMATIONS;NN;B-FORMATION
1820;2009;CD;B-DATE
;MASTER;NN;O
;COMPTABILITE;NN;O
;CONTROLE;NN;O
;GESTION;NN;O
;AUDIT;NN;O
1821;UNIVERSITE;NN;O
;VALENCIENNES;NN;O
;HAINAUT;NN;O
;CAMBRESIS;NN;O
1822;2002;CD;B-DATE
;LICENCE;NN;O
;BAC;NN;O
;SCIENCES;NNS;O
;ECONOMIQUES;NN;O
1823;UNIVERSITE;NN;O
;HASSAN;NNP;O
;CASABLANCA;NN;B-LOCATION
;FSJES;NN;O
1824;EXPERIENCES;NNS;B-EXPERIENCE
;COMPETENCES;NNS;I-EXPERIENCE
;REOUISES;NN;O
1825;Responsable;JJ;O
;Administratif;NN;O
;Financier;NN;O
;ans;NNS;O
;sept-12;CD;B-DATE
;iour;NN;O
;STRAVCO;NN;O
;CONSULTING;NN;O
1826;Comptabilité;NN;O
;générale;NN;O
;budgétaire;NN;O
;analytique;NN;O
1827;Création;NN;O
;états;NNS;O
;synthèse;NN;O
1828;Production;NN;O
;déclarations;NNS;O
;fiscales;NNS;O
;Juridiques;NNS;O
;Sociales;NNS;O
1829;Analyse;NN;O
;comptes;NNS;O
;établissement;NN;O
;situations;NNS;O
1830;Gestion;NN;O
;Trésoreries;NNS;O
;Rapprochements;NNS;O
;bancaires;NNS;O
1831;Relations;NNS;O
;Tiers;NNS;O
;Dossiers;NNS;O
;Import;NN;O
;Export;NN;O
;Transit;NN;O
1832;Audit;NN;O
;Contrôle;NN;O
;Gestion;NN;O
;Reporting;VBG;O
1833;Budgets;NNS;O
;Indicateurs;NNS;O
;Tableaux;NN;O
;Bord;NN;O
1834;Analyse;NN;O
;Couts;NNS;O
;Segmentation;NN;O
;Benchmarking;VBG;O
1835;Traitement;NN;O
;Paie;NN;O
;Suivie;NN;O
;Mutuelles;NNS;O
;CNSS;NN;O
;CIMR;NN;O
;Organismes;NNS;O
;Sociaux;NN;O
1836;Suivi;NN;O
;Règlements;NNS;O
;Relations;NNS;O
;Fournisseurs;NNS;O
;Clients;NNS;O
1837;Contrôleur;NN;O
;Gestion;NN;O
;ans;NNS;O
;Mois;NN;B-DATE
;janv-10;CD;B-DATE
;ao?t-12;CD;I-DATE
;P.COM;NN;O
;SARL;NN;O
1838;Audit;NN;O
;Controle;NN;O
;Gestion;NN;O
1839;Suivi;NN;O
;Bancaire;NN;O
;Relations;NNS;O
;Fournisseurs;NNS;O
;Clients;NNS;O
1840;Analyse;NN;O
;comptes;NNS;O
;établissement;NN;O
;situations;NNS;O
1841;Comptabilité;NN;O
;générale;NN;O
;budgétaire;NN;O
;analytique;NN;O
1842;Indicateurs;NNS;O
;Tableaux;NN;O
;Bord;NN;O
;Analyse;NN;O
;Couts;NNS;O
1843;Création;NN;O
;états;NNS;O
;synthèse;NN;O
;Production;NN;O
;déclarations;NNS;O
;fiscales;NNS;O
;Juridiques;NNS;O
;Sociales;NNS;O
1844;Consultant;NN;O
;ans;NNS;O
;nov-04;CD;B-DATE
;d?c-09;CD;I-DATE
;FIDU;NN;O
;MANAGEMENT;NN;O
1845;Comptabilité;NN;O
;budgétaire;NN;O
;générale;NN;O
;analytique;NN;O
1846;Audit;NN;O
;Contrôle;NN;O
;Gestion;NN;O
;Reporting;VBG;O
;Indicateurs;NNS;O
;Tableaux;NN;O
;Bord;NN;O
1847;Analyse;NN;O
;Couts;NNS;O
;Segmentation;NN;O
;Benchmarking;VBG;O
1848;Systemes;NNS;O
;Information;NN;O
;Traitement;NN;O
;Pate;NN;O
1849;Suivie;NN;O
;Mutuelles;NNS;O
;CNSS;NN;O
;CIMR;NN;O
;Organismes;NNS;O
;Sociaux;NN;O
1850;Dispositions;NNS;O
;règlement;NN;O
;général;JJ;O
;comptabilité;NN;O
;publique;NN;O
1851;Suivi;NN;O
;Bancaire;NN;O
;Relations;NNS;O
;Fournisseurs;NNS;O
;Clients;NNS;O
1852;Comptable;JJ;O
;ans;NNS;O
;Mois;NN;O
;juil-02;CD;B-DATE
;oct-04;CD;I-DATE
;P.COM;NN;O
;SARL;NN;O
1853;Gestion;NN;O
;comptabilité;NN;O
;courante;NN;O
;Création;NN;O
;états;NNS;O
;synthèse;NN;O
1854;Production;NN;O
;déclarations;NNS;O
;fiscales;NNS;O
;Juridiques;NNS;O
;Sociales;NNS;O
1855;Analyse;NN;O
;comptes;NNS;O
;établissement;NN;O
;situations;NNS;O
1856;Rapprochements;NNS;O
;bancaires;NNS;O
;Trésoreries;NNS;O
1857;Suivi;NN;O
;Bancaire;NN;O
;Relations;NNS;O
;Fournisseurs;NNS;O
;Clients;NNS;O
1858;LANGUES;NN;B-LANGUE
;Arabe;NN;O
;Francais;NN;O
;Anglais;NN;O
;Espagnole;NN;O
1859;LOISIRS;NN;B-LOISIR
1860;Lecture;NN;O
;Natation;NN;O
;Voyages;NNS;O
1861;CHAMSSI;NN;B-NAME
;Samira;NN;I-NAME
1863;Hay;NN;O
;FRAH;NN;O
;RUE;NN;O
;RABAT;NN;B-LOCATION
1864;Tél;NN;O
1865;Email;NN;O
;samira.chamssi;NN;B-MAIL
;gmail.com;NN;I-MAIL
1866;Expériences;NNS;B-EXPERIENCE
;professionnelles;NNS;I-EXPERIENCE
1867;Décembre;NN;B-DATE
;2013;CD;I-DATE
;Juin;NN;I-DATE
;2016;CD;I-DATE
;Informatiste;NN;O
;chez;NN;O
;FAHRASSA;NN;O
;filière;NN;O
;CD-DOC;NN;O
;France;NNP;O
1868;Chef;NN;O
;projet;NN;O
;GED;NN;O
1869;Juin-;NN;B-DATE
;Octobre;NN;I-DATE
;2013;CD;I-DATE
;Stage;NN;O
;Creative;JJ;O
;Technologies-CDG;NN;O
;DEVELOPPEMENT;NN;O
;Chargée;NN;O
1870;informatisation;NN;O
;fonds;NNS;O
;documentaire;NN;O
;bibliothèque;NN;O
;Nationale;NN;O
;Royaume;VB;O
;Maroc;NN;O
1871;Mars-Mai;NN;B-DATE
;2013;CD;I-DATE
;Projet;NN;O
;fin;NN;O
;études;NNS;O
;Conservation;NN;O
;foncière;NN;O
;Témara;NN;B-LOCATION
;Evaluation;NN;O
1872;proposition;NN;O
;refonte;NN;O
;système;NN;O
;gestion;NN;O
;électronique;NN;O
;documents;NNS;O
;intégration;NN;O
1873;e-foncier;NN;O
;citoyen;NN;O
1874;Octobre-;NN;B-DATE
;Décembre;NN;I-DATE
;2012;CD;I-DATE
;Octobre-;NN;B-DATE
;Décembre;NN;I-DATE
;2012;CD;I-DATE
;Stage;NN;O
;Institut;NNP;O
;National;NNP;O
;Postes;NNS;O
1875;Télécommunications;NNS;O
;Chargée;NN;O
;implantation;NN;O
;archive;JJ;O
;ouverte;NN;O
;gestion;NN;O
1876;documentation;NN;O
;grise;NN;O
;institut;NN;O
1877;Juin;NN;B-DATE
;2012;CD;I-DATE
;Stage;NN;O
;l'Institut;NN;O
;Royal;NN;O
;Culture;NN;O
;Amazighe;NN;O
;Centre;NN;O
;Traduction;NN;O
1878;Documentation;NN;O
;Edition;NN;O
;communication;NN;O
;Chargée;NN;O
;Veille;NNP;O
;documentaire;NN;O
1879;informatisation;NN;O
;fonds;NNS;O
;documentaire;NN;O
;centre;NN;O
;documentation;NN;O
1880;Juillet;NN;B-DATE
;2012;CD;I-DATE
;Stage;NN;O
;Bibliothéque;NN;O
;Nationale;NN;O
;Royaume;VB;O
;Maroc;NN;O
;Chargée;NN;O
1881;reconstitution;NN;O
;conservation;NN;O
;absolue;NN;O
;dépôt;NN;O
;légal;NN;O
1882;Juin;NN;B-DATE
;2011;CD;I-DATE
;Stage;NN;O
;Haut;NN;O
;Commissariat;NN;O
;Plan;NN;O
;Direction;NN;O
;Statistique;NN;O
;Centre;NN;O
1883;Documentation;NN;O
;Chargée;NN;O
;classification;NN;O
;documentaire;NN;O
;CDU;NN;O
;catalogage;NN;O
;bulletins;NNS;O
1884;nouvelles;NNS;O
;acquisitions;NNS;O
;bulletins;NNS;O
;sommaires;NNS;O
1885;Juin;NN;B-DATE
;2010;CD;I-DATE
;Stage;NN;O
;Bibliotheque;NN;O
;Ecole;NN;O
;Sciences;NNS;O
;Information;NN;O
;Chaine;NN;O
1886;documentaire;NN;O
1887;Formation;NN;B-FORMATION
;académique;NN;O
1888;2009;CD;B-DATE
;2013;CD;I-DATE
;Diplôme;NN;O
;Ecole;NN;O
;Sciences;NNS;O
;Information;NN;O
;ESI-Rabat;NN;O
1889;2008-2009;JJ;B-DATE
;Première;NN;O
;année;NN;O
;faculté;NN;O
;sciences;NNS;O
;Université;NN;O
;Mohamed;VBN;O
;Agdal-Rabat;NN;B-LOCATION
1890;2007-2008;JJ;B-DATE
;Baccalauréat;NN;O
;sciences;NNS;O
;expérimentales;NNS;O
;Option;NN;O
;Sciences;NNS;O
;Vie;NN;O
;Terre;NN;O
1891;mention;NN;O
;BIEN;NN;O
1892;Domaines;NNS;O
;compétence;NN;O
1893;Sciences;NNS;O
;information;NN;O
1894;Gestion;NN;O
;Electronique;NN;O
;Documents;NNS;O
1895;Chaine;NN;O
;documentaire;NN;O
;catalogage;NN;O
;indexation;NN;O
;condensation;NN;O
;classification;NN;O
1896;Gestion;NN;O
;documents;NNS;O
;administratifs;NNS;O
1897;Archivage;NN;O
;électronique;NN;O
1899;Stratégies;NNS;O
;interrogation;NN;O
;bases;NNS;O
;données;NN;O
;sources;NNS;O
;information;NN;O
1900;Veille;NNP;O
;stratégique;NN;O
;concurrentielle;NN;O
;juridique;NN;O
;marché;NN;O
;image;NN;O
;e-réputation;NN;O
1901;Knowledge;NN;O
;Management;NN;O
1902;Community;NNP;O
;Management;NN;O
1903;Web;NN;O
;marketing;NN;O
1905;Connaissances;NNS;O
;générales;NNS;O
;permettant;NN;O
;dialogue;NN;O
;interlocuteurs;NNS;O
;marchés;NN;O
1906;publics;NNS;O
;comptabilité;NN;O
;gestion;NN;O
;projet;NN;O
;management;NN;O
;marketing;NN;O
1907;Informatique;NN;O
1908;Bureautique;NN;O
1909;Langages;NNS;O
;interrogation;NN;O
;bases;NNS;O
;données;NN;O
1910;Logiciels;NNS;O
;documentaires;NNS;O
;Plateforme;NN;O
;informatique;NN;O
;Docuware;NN;O
;Virtua;NN;O
;Alexandrie;NN;O
1911;PMB;NN;O
;Open;VB;O
;Flora;NNS;O
1912;Outils;NNS;O
;gestion;NN;O
;contenu;NN;O
;entreprises;NNS;O
;Alfresco;NN;O
;Maarch;NN;O
;Joomla;NN;O
;Exo;NN;O
;Platform;NN;O
1913;SharePoint;NN;O
;Moodle;NN;O
1914;Publication;NN;O
;assistée;NN;O
;ordinateur;NN;O
;PAO;NN;O
;Photoshop;NN;O
;Quark;NN;O
;Xpress;NN;O
;Illustrateur;NN;O
1915;Progiciels;NNS;O
;veille;NN;O
1916;Conception;NN;O
;sites;NNS;O
;web;NN;O
;Blogs;NNS;O
1917;Arabe;NN;O
;écrit;NN;O
;parlé;NN;O
1918;Francais;NN;O
;écrit;NN;O
;parlé;NN;O
1919;Anglais;NN;O
;écrit;NN;O
;moyennement;NN;O
;parlé;NN;O
1921;Espagnol;NN;O
;Notions;NNS;O
;base;NN;O
1922;Loisirs;NNS;O
;intérét;NN;O
1923;Lecture;NN;O
;Navigation;NNP;O
;web;NN;O
;sport;NN;O
;voyage;NN;O
1924;LAHBAL;NN;B-NAME
;Kawtar;NNP;I-NAME
1925;07/03/1993;CD;B-DATE
1926;Sexe;NN;O
;Féminin;NN;O
1927;Célibataire;NN;O
;Marocaine;NN;O
1928;Adresse;NN;O
;Hay;NN;O
;Ourida;NN;O
1929;Tél;NN;O
;2126;NN;O
1930;Email;NN;O
;kawtar.lahbal;NN;B-MAIL
;gmail.com;NN;I-MAIL
1931;SSF;NN;O
1932;Technicien;NN;O
;Spécialisé;NN;O
;Commerce;NNP;O
1933;Formations;NNS;B-FORMATION
;Diplômes;NNS;O
1934;2012;CD;B-DATE
;2013;CD;I-DATE
;Diplome;NN;O
;Technicien;NN;O
;Spécialisé;NN;O
;Commerce;NNP;O
1935;2011;CD;B-DATE
;2012;CD;I-DATE
;lére;NN;O
;année;NN;O
;Institut;NNP;O
;Spécialisé;NN;O
;Technologie;NN;O
;Appliquée;NN;O
;Maamora;NNS;O
;Kenitra;NNP;B-LOCATION
1936;Option;NN;O
;Technicien;NN;O
;Spécialisé;NN;O
;Commerce;NNP;O
1937;2010-2011;JJ;B-DATE
;Baccalauréat;NN;O
;Sciences;NNS;O
;Vie;NN;O
;Terre;NN;O
1938;Expériences;NNS;B-EXPERIENCE
;professionnels;NNS;I-EXPERIENCE
1939;15/09/2013;CD;B-DATE
;jusqu;NN;I-DATE
;Aujourd;NN;I-DATE
;hui;NN;I-DATE
;expérience;NN;B-EXPERIENCE
;sein;NN;O
;société;NN;O
;FraisCaprices;NNS;O
;service;NN;O
1940;Commercial;JJ;O
1941;01/04/2013;CD;B-DATE
;30/05/2013;CD;B-DATE
;Stage;NN;O
;mois;NN;B-DATE
;sein;NN;O
;Office;NN;O
;National;NNP;O
;Chemins;NNS;O
;Fer;NN;O
;ONCF;NN;O
1942;01/05/2012;CD;B-DATE
;30/05/2012;CD;B-DATE
;Stage;NN;O
;sein;NN;O
;société;NN;O
;LPM.COMPTA;NN;O
1943;Inventaire;NN;O
;sein;NN;O
;Surface;NN;O
;Marjane;NN;O
1944;Domaines;NNS;O
;Competence;NN;O
1945;Technique;NN;O
;vente;NN;O
1946;prospection;NN;O
1947;approvisionnement;NN;O
1948;Gestion;NN;O
;stocks/Entrepôt;NN;O
;Transfert;NN;O
;Dépôt;NN;O
;Dépôt;NN;O
;Inventaire;NN;O
;...;:;O
1949;Promotion;NN;O
;produit/service;NN;O
1950;Management;NN;O
;force;NN;O
;vente;NN;O
;relation;NN;O
;clients;NNS;O
1951;Facturation;NN;O
1952;Suivi;NN;O
;Vendeurs;NNS;O
1953;Suivi;NN;O
;Clients;NNS;O
1954;Recouvrement;NN;O
1955;Connaissances;NNS;O
;Informatique;NN;O
1956;Microsoft;NNP;O
;Office;NN;O
;Word;NN;O
;Excel;NN;O
;PowerPoint;NN;O
;2003;CD;B-DATE
;2007;CD;I-DATE
1957;Gestion;NN;O
;Commercial;JJ;O
;Sage;NN;O
1958;Langues;NNS;B-LANGUE
1959;Arabe;NN;O
;Langue;NN;B-LANGUE
;Maternelle;NNP;O
1960;Francais;NN;O
;écrit;NN;O
;parle;NN;O
1961;Anglais;NN;O
;Notion;NN;O
;base;NN;O
1962;Divers;NNS;O
1963;Atouts;NNS;O
1964;Esprit;NN;O
;équipe;NN;O
;sens;NNS;O
;relationnel;NN;O
;communication;NN;O
;Responsabilité;NN;O
;sérieuse;NN;O
1965;Grande;NN;O
;capacité;NN;O
;adaptation;NN;O
;apprentissage;NN;O
1966;Loisirs;NNS;O
1967;Internet;NN;O
;sport;NN;O
;voyage;NN;O
;...;:;O
1968;Elkhadri;NN;B-NAME
;NADIR;NN;I-NAME
1969;ans;NNS;O
;Marié;NN;O
1970;Auditeur;NN;O
;interne;NN;O
1971;Tél;NN;O
;06-61-20-56-55;NN;B-PHONE
1972;E-mail;NN;O
;elkhadri.nadir;NN;B-MAIL
;gmail.com;NN;I-MAIL
1973;Principales;NNS;O
;qualifications;NNS;O
1974;Pht;NN;O
1976;Audit;NN;O
;contrôle;NN;O
;interne;NN;O
;reporting;NN;O
1977;Ingénierie;NN;O
;Financière;NN;O
1978;Contrôle;NN;O
;gestion;NN;O
1979;Commisariat;NN;O
;comptes;NNS;O
1980;Master;NN;O
;Comptabilité;NN;O
;Contrôle;NN;O
;Audit;NN;O
1981;ISCAF;NN;O
;Université;NN;O
;Montesquieu;NN;O
;Bordeaux;NN;O
1982;Maitrise;NN;O
;Sciences;NNS;O
;Techniques;NNS;O
;Comptables;NNS;O
;Financières;NNS;O
1983;ISCAF;NN;O
;Université;NN;O
;Montesquieu;NN;O
;Bordeaux;NN;O
1984;Maitrise;NN;O
;Droit;NNP;O
;Economie;NN;O
;Gestion;NN;O
1985;ISCAF;NN;O
;Université;NN;O
;Montesquieu;NN;O
;Bordeaux;NN;O
1986;Licence;NN;O
;Economie;NN;O
;Gestion;NN;O
;Sciences;NNS;O
;Sociales;NNS;O
1987;ISCAF;NN;O
;Université;NN;O
;Montesquieu;NN;O
;Bordeaux;NN;O
1988;Brevet;NN;O
;Technicien;NN;O
;Supérieur;NN;O
;Gestion;NN;O
;Comptabilité;NN;O
1989;Elbilia;NNS;O
;SUP;NN;O
1990;Baccalauréat;NN;O
;Série;NN;O
;Sciences;NNS;O
;Expérimentales;NNS;O
1991;Groupe;NN;O
;Scolaire;NN;O
;ELBILIA;NN;O
1992;EXPERIENCES;NNS;B-EXPERIENCE
;PROFESIONNELLES;NNS;I-EXPERIENCE
1993;AUDITEUR;NN;O
;INTERNE;NN;O
;GROUPE;NN;O
1994;LES;NNS;O
;GRANDES;NN;O
;SEMOULERIES;NN;O
;MAROC;NN;O
;G.S.M;NN;O
1995;GROUPE;NN;O
;FORAFRIC;NN;O
1996;Depuis;NN;B-DATE
;Septembre;NN;I-DATE
;2012;CD;I-DATE
1997;Audit;NN;O
;contrôle;NN;O
;interne;NN;O
;ensemble;JJ;O
;sociétés;NN;O
;groupe;NN;O
1998;Mise;NN;O
;place;NN;O
;d'un;NN;O
;dispositif;NN;O
;contrôle;NN;O
;interne;NN;O
1999;Planification;NN;O
;d'un;NN;O
;programme;NN;O
;d'audit;NN;O
;annuel;NN;O
;sites;NNS;O
2000;Analyse;NN;O
;processus;NN;O
;identifiant;NN;O
;zones;NNS;O
;risques;NNS;O
2001;Rédaction;NN;O
;rapports;NNS;O
;d'audit;NN;O
;mentionnant;NN;O
;recommandations;NNS;O
;plans;NNS;O
;d'action;NN;O
;adéquat;NN;O
2002;Suivi;NN;O
;réalisation;NN;O
;plans;NNS;O
;d'action;NN;O
2003;Contrôle;NN;O
;système;NN;O
;ERP;NN;O
;MICROSOFT;NNP;O
;Dynamics;NNS;O
2004;Suivi;NN;O
;l'état;NN;O
;d'avancement;NN;O
;domaines;NNS;O
;système;NN;O
2005;Mise;NN;O
;place;NN;O
;d'une;NN;O
;matrice;NN;O
;opérationnelle;NN;O
;l'ensemble;JJ;O
;opérations;NNS;O
;système;NN;O
2006;Mise;NN;O
;place;NN;O
;points;NNS;O
;contrôles;NNS;O
;chaque;NN;O
;étape;NN;O
;saisie;NN;O
2007;Mise;NN;O
;place;NN;O
;autorités;NN;O
;systéme;NN;O
;profilage;NN;O
2008;Contrôle;NN;O
;inopiné;NN;O
;facturation;NN;O
;reglements;NNS;O
;réception;NN;O
;blé;NN;O
;avoirs;NNS;O
;quantité;NN;O
;avoirs;NNS;O
;financiers;NNS;O
2009;saisies;NNS;O
;ordres;NNS;O
;moutures;NNS;O
2010;Animation;NN;O
;briefings;NNS;O
;quotidiens;NNS;O
;entre;NN;O
;supply;NN;O
;chain;NN;O
;commercial;JJ;O
;production;NN;O
2011;Détection;NN;O
;points;NNS;O
;bloquants;NNS;O
2012;Mise;NN;O
;place;NN;O
;plans;NNS;O
;d'action;NN;O
;adéquat;NN;O
2013;Reporting;VBG;O
;quotidien;NN;O
;suivi;NN;O
;réalisation;NN;O
;plans;NNS;O
;d'action;NN;O
2014;Mise;NN;O
;place;NN;O
;tableaux;NN;O
;bord;NN;O
;circonscrit;NN;O
2015;Gestion;NN;O
;commandes;NNS;O
;gestion;NN;O
;sacherie;NN;O
;gestion;NN;O
;matières;NNS;O
;consommables;NNS;O
2016;gestion;NN;O
;consommation;NN;O
;gasoil;NN;O
;gestion;NN;O
;absences;NNS;O
2017;AUDITEUR;NN;O
;INTERNE;NN;O
2018;KITEA;NNP;O
;MAROC;NN;O
2019;Novembre;NN;B-DATE
;2011;CD;I-DATE
;Septembre;NN;I-DATE
;2012;CD;I-DATE
2020;Audit;NN;O
;contrôle;NN;O
;interne;NN;O
2021;Analyse;NN;O
;pratiques;NNS;O
;l'ensemble;JJ;O
;départements;NNS;O
;détection;NN;O
;risques;NNS;O
2022;Assurer;NN;O
;mise;NN;O
;œuvre;NN;O
;recommandations;NNS;O
;auprès;NN;O
;chaque;NN;O
;département;NN;O
2023;Contrôle;NN;O
;inopiné;NN;O
;magasins;NNS;O
2024;Mise;NN;O
;place;NN;O
;procédures;NNS;O
;contrôle;NN;O
;interne;NN;O
2025;Inventaire;NN;O
;veiller;NN;O
;réalisation;NN;O
;travaux;NN;O
;post-inventaire;NN;O
;inventaire;NN;O
;physique;NN;O
;analyse;NN;O
2026;écarts;NNS;O
2027;Gestion;NN;O
;cellule;NN;O
;administrative;JJ;O
;audit;NN;O
2028;Mise;NN;O
;place;NN;O
;d'une;NN;O
;nouvelle;NN;O
;procédure;NN;O
;validation;NN;O
;recettes;NNS;O
;magasins;NNS;O
2029;Formalisation;NN;O
;méthodes;NNS;O
;procédures;NNS;O
;travail;NN;O
2030;Développement;NN;O
;compétences;NNS;O
;techniques;NNS;O
2031;Motivation;NN;O
;l'équipe;NN;O
;conciliant;NN;O
;besoins;NNS;O
;individuels;NNS;O
;objectifs;NNS;O
2032;Déléguer;NN;O
;taches;NNS;O
;exercer;NN;O
;contrôle;NN;O
2033;Entretenir;NN;O
;bon;NN;O
;climat;NN;O
;travail;NN;O
;sein;NN;O
;équipe;NN;O
2035;TEAM;NN;O
;MEMBER;NN;O
;AUDIT;NN;O
2036;PRICEWATERHOUSECOOPERS;NNS;O
;MAROC;NN;O
2037;Oler;NN;O
;Fevrier;NN;B-DATE
;2010;CD;I-DATE
;Octobre;NN;I-DATE
;2011;CD;I-DATE
2038;Audit;NN;O
;l'information;NN;O
;comptable;JJ;O
;financière;NN;O
2039;Caractéristiques;NNS;O
;l'information;NN;O
;comptable;JJ;O
;financière;NN;O
2040;Contrôle;NN;O
;sincérité;NN;O
;comptes;NNS;O
2041;Identification;NN;O
;anomalies;NNS;O
;manifestes;NNS;O
;zones;NNS;O
;risques;NNS;O
2042;Validation;NN;O
;états;NNS;O
;financiers;NNS;O
2043;Rapport;NN;O
;synthèse;NN;O
2044;COMPETENCES;NNS;O
2045;Audit;NN;O
;Contrdle;NN;O
;interne;NN;O
;reporting;NN;O
2046;Contrôle;NN;O
;gestion;NN;O
2047;Consolidation;NN;O
;comptes;NNS;O
2048;Maitrise;NN;O
;normes;NNS;O
;IFRS;NN;O
2049;Comptabilité;NN;O
;Marocaine;NN;O
;Francaise;NN;O
;Anglo-saxonne;NN;O
2050;Analyse;NN;O
;financière;NN;O
2051;Audit;NN;O
;financier;NN;O
2052;Mise;NN;O
;place;NN;O
;procédures;NNS;O
2053;Certificat;NN;O
;management;NN;O
;qualité;NN;O
;ISO;NN;O
;9001vs2008;CD;O
2054;Certificat;NN;O
;audit;NN;O
;qualité;NN;O
2055;CENTRES;NN;O
;D'INTERETS;NN;O
2056;Spinning;VBG;O
;Body;NN;O
;pump;NN;O
;Body;NN;O
;attack;NN;O
;Jeu;NN;O
;échec;NN;O
2057;SOUKAINA;NN;B-NAME
;BOUKAMIA;NN;I-NAME
2058;Ingénieur;NN;O
;organisations/;NN;O
2059;coach;NN;O
;formatrice;NN;O
2061;Directrice;NN;O
;projets;NNS;O
;senior;JJ;O
2062;Soukaina.boukamia;NN;B-MAIL
;gmail.com;NN;I-MAIL
2063;TEL;NN;O
2064;Ans;NN;O
;Célibataire;NN;O
2065;Mon;NN;O
;objectif;NN;O
2066;recherche;NN;O
;poste;NN;O
;motivant;NN;O
;permet;NN;O
;utiliser;NN;O
;pleinement;NN;O
;expérience;NN;B-EXPERIENCE
2067;compétences;NNS;O
;savoir-faire;NN;O
;sein;NN;O
;organisation;NN;O
;apprécie;NN;O
;implication;NN;O
2068;personnelle;NN;O
;sérieux;NN;O
;efficacité;NN;O
;dévouement;NN;O
;travail;NN;O
2069;Parcours;NNS;B-FORMATION
;universitaires;NNS;I-FORMATION
2070;2013-2014;JJ;B-DATE
;Cours;NNS;O
;anglais;NN;O
;option;NN;O
;Business;NN;O
;niveau;NN;O
;avancé;NN;O
2071;2012-2013;JJ;B-DATE
;Diplôme;NN;O
;informatique;NN;O
;bureautique;NN;O
2072;2010-2012;JJ;B-DATE
;Master;NN;O
;Education;NN;O
;Management;NN;O
;ingénierie;NN;O
;organisations;NNS;O
;Sportives;NNS;O
2073;spécialité;NN;O
;coaching;VBG;O
;mental;NN;O
2074;2009-2010;JJ;B-DATE
;Licence;NN;O
;sciences;NNS;O
;Gestion;NN;O
;option;NN;O
;Marketing;NN;O
;Management;NN;O
2075;2008-2009;JJ;B-DATE
;Deug;NN;O
;économie;NN;O
;gestion;NN;O
;entreprises;NNS;O
2076;2006-2007;JJ;B-DATE
;Baccalauréat;NN;O
;option;NN;O
;sciences;NNS;O
;expérimentales;NNS;O
2077;Parcours;NNS;B-FORMATION
;professionnel;NN;B-FORMATION
2078;Janvier;NN;B-DATE
;2015;CD;I-DATE
;jours;NNS;B-DATE
;Conseillére;NN;O
;SFR;NN;O
;service;NN;O
;technique;NN;O
2079;Traitement;NN;O
;dossiers;NNS;O
;techniques;NNS;O
;clients;NNS;O
;SFR;NN;O
2080;Septembre;NN;B-DATE
;2015;CD;I-DATE
;—30;NN;I-DATE
;Décembre;NN;I-DATE
;-2015;JJ;I-DATE
;Directrice;NN;O
;Générale;NN;O
;Agence;NN;O
;Soubcom;NN;O
2081;Préparer;NN;O
;séances;NNS;O
;coaching;VBG;O
;themes;NNS;O
;proposer;NN;O
;client;NN;O
2082;Assurer;NN;O
